season,episode,character_killed,killer,method,method_cat,reason,location,allegiance,importance,
2,10,Maester Luwin,Osha,Knife,Blade,Mercy killed by Osha after being stabbed in the stomach with a spear by Dagmer,Winterfell,House Stark,3,
2,10,Pyat Pree,Daenerys Targaryen,Dragonfire,Animal,Tried to lock Daenerys away to fuel his magic,Qarth,"Warlocks of Qarth, The Thirteen",3,
2,10,Qhorin Halfhand,Jon Snow,Sword (Longclaw),Blade,Part of plan to make the wildlings trust Jon Snow,Beyond the Wall,Night’s Watch,3,
2,10,Xaro Xhoan Daxos,Daenerys Targaryen,Sealed into vault,Other,Betrayed Daenerys to declare himself king of Qarth,Qarth,The Thirteen,3,
2,10,Doreah,Daenerys Targaryen,Sealed into vault,Other,Betrayed Daenerys to help Xaro Xhoan Daxos steal the dragons,Qarth,"House Targaryen, The Thirteen",3,
3,1,Wight,Jeor Mormont,Fire,Fire/Burning,Attacked Sam Tarly,Beyond the Wall,None,1,
3,1,Manticore,Barristan Selmy,Knife,Blade,Attacked Daenerys Targaryen,Astapor,None,1,
3,2,Hoster Tully,None,Illness,Other,None,Riverrun,House Tully,2,
3,3,Bolton soldier,Ramsay Bolton,Arrow,Arrow,Attacked Theon Greyjoy when he tried to escape torture,Dreadfort,House Bolton,1,
3,3,Bolton soldier,Ramsay Bolton,Arrow,Arrow,Attacked Theon Greyjoy when he tried to escape torture,Dreadfort,House Bolton,1,
3,3,Bolton soldier,Ramsay Bolton,Arrow,Arrow,Attacked Theon Greyjoy when he tried to escape torture,Dreadfort,House Bolton,1,
3,3,Bolton soldier,Ramsay Bolton,Arrow,Arrow,Attacked Theon Greyjoy when he tried to escape torture,Dreadfort,House Bolton,1,
3,4,Bannen,None,Broken foot,Other,Critically wounded at the Battle of the Fist of the First Men,Beyond the Wall,Night’s Watch,1,
3,4,Craster,Karl Tanner,Knife,Blade,Attacked Karl Tanner after he insulted Craster and demanded more food,Beyond the Wall,Night’s Watch,3,
3,4,Jeor Mormont,Rast,Knife,Blade,Attacked in a mutiny,Beyond the Wall,"Night’s Watch, House Mormont",4,
3,4,Astapor slaver,Unsullied,Spear,Polearm,Ordered to by Daenerys Targaryen during her sack of Astapor,Astapor,Good Masters,1,
3,4,Astapor slaver,Unsullied,Spear,Polearm,Ordered to by Daenerys Targaryen during her sack of Astapor,Astapor,Good Masters,1,
3,4,Kraznys mo Nakloz,Drogon,Dragonfire,Animal,Daenerys wanted to take the Unsullied army and to free Astapor’s slaves,Astapor,Good Masters,3,
3,4,Astapor soldier,Unsullied,Spear,Polearm,Ordered by Daenerys Targaryen during her sack of Astapor,Astapor,Good Masters,1,
3,4,Astapor soldier,Unsullied,Spear,Polearm,Ordered by Daenerys Targaryen during her sack of Astapor,Astapor,Good Masters,1,
3,4,Astapor soldier,Unsullied,Spear,Polearm,Ordered by Daenerys Targaryen during her sack of Astapor,Astapor,Good Masters,1,
3,4,Astapor slaver,Unsullied,Spear,Polearm,Ordered by Daenerys Targaryen during her sack of Astapor,Astapor,Good Masters,1,
3,5,Beric Dondarrion,Sandor “the Hound” Clegane,Sword,Blade,Killed during a trial by combat (Brought back to life by Thoros of Myr using the power of the Lord of Light),Riverlands,"Brotherhood Without Banners, The Lord of Light",3,
3,5,Stark soldier,Karstark soldier,Sword,Blade,Killed protecting Willem and Martyn Lannister,Riverrun,House Stark,1,
3,5,Willem Lannister,Karstark soldier,Unknown,Unknown,"Rickard Karstark wanted revenge for the death of his two sons, who were killed by Jaime Lannister",Riverrun,House Lannister,2,
3,5,Martyn Lannister,Rickard Karstark,Knife,Blade,"Rickard Karstark wanted revenge for the death of his two sons, who were killed by Jaime Lannister",Riverrun,House Lannister,2,
3,5,Rickard Karstark,Robb Stark,Sword,Blade,Executed for murdering two Lannister prisoners,Riverrun,"House Karstark, House Stark",3,
3,6,Wildling,None,Falling,Falling,Fell while climbing the Wall,The Wall,Free Folk,1,
3,6,Wildling,None,Falling,Falling,Fell while climbing the Wall,The Wall,Free Folk,1,
3,6,Wildling,None,Falling,Falling,Fell while climbing the Wall,The Wall,Free Folk,1,
3,6,Wildling,None,Falling,Falling,Fell while climbing the Wall,The Wall,Free Folk,1,
3,6,Wildling,None,Falling,Falling,Fell while climbing the Wall,The Wall,Free Folk,1,
3,6,Wildling,None,Falling,Falling,Fell while climbing the Wall,The Wall,Free Folk,1,
3,6,Ros,Joffrey Baratheon,Arrow,Arrow,"Killed for Joffrey’s sadistic pleasure. Given to Joffrey by Petyr Baelish, after spying for Varys.",King’s Landing,"Varys, House Baelish",3,
3,8,Leech,Stannis Baratheon,Fire,Fire/Burning,Used as part of a magic ritual to kill the “usurpers”,Dragonstone,None,1,
3,8,Leech,Stannis Baratheon,Fire,Fire/Burning,Used as part of a magic ritual to kill the “usurpers”,Dragonstone,None,1,
3,8,Leech,Stannis Baratheon,Fire,Fire/Burning,Used as part of a magic ritual to kill the “usurpers”,Dragonstone,None,1,
3,8,Mero,Daario Naharis,Unknown,Unknown,Daario Naharis did not want to kill Daenerys,Yunkai,Second Sons,2,
3,8,Prendahl na Ghezn,Daario Naharis,Unknown,Unknown,Daario Naharis did not want to kill Daenerys Targaryen,Yunkai,Second Sons,2,
3,8,White Walker,Sam Tarly,Dragonglass,Blade,Tried to take Gilly’s infant son,Beyond the Wall,None,2,
3,9,Horse breeder,Ygritte,Arrow,Arrow,Ygritte killed him after Jon Snow couldn’t do so in a test of loyalty,The Gift,Night’s Watch,2,
3,9,Wildling,Jon Snow,Sword,Blade,Tried to kill Jon Snow when he failed a test of loyalty,The Gift,Free Folk,1,
3,9,Wildling,Summer,Direwolf teeth,Animal,Bran Stark “warged” into Summer’s mind to help protect Jon Snow from wildlings,The Gift,Free Folk,1,
3,9,Wildling,Shaggydog,Direwolf teeth,Animal,Bran warged into Summer’s mind to help protect Jon Snow from wildlings,The Gift,Free Folk,1,
3,9,Orell,Jon Snow,Sword,Blade,Tried to kill Jon Snow when he failed a test of loyalty,The Gift,Free Folk,3,
3,9,Yunkai soldier,Jorah Mormont,Sword,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Daario Naharis,Arakh,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Grey Worm,Spear,Polearm,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Daario Naharis,Arakh,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Jorah Mormont,Sword,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Daario Naharis,Arakh,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Daario Naharis,Arakh,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Daario Naharis,Arakh,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Grey Worm,Spear,Polearm,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Daario Naharis,Knife,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Yunkai soldier,Daario Naharis,Arakh,Blade,Killed during sacking of Yunkai,Yunkai,Wise Masters,1,
3,9,Unborn Stark child,Lothar Frey,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,2,
3,9,Talisa Stark,Lothar Frey,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,4,
3,9,Stark soldier,Frey soldier,Arrow,Arrow,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Arrow,Arrow,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Arrow,Arrow,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Arrow,Arrow,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Sword,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Grey Wind,Frey soldier,Arrow,Arrow,Killed during the Red Wedding,The Twins,House Stark,4,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Stark soldier,Frey soldier,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,9,Robb Stark,Roose Bolton,Knife,Blade,Killed during the Red Wedding,The Twins,House Stark,4,
3,9,Joyeuse Frey,Catelyn Stark,Knife,Blade,Killed during the Red Wedding,The Twins,House Frey,2,
3,9,Catelyn Stark,Black Walder Rivers,Knife,Blade,Killed during the Red Wedding,The Twins,"House Stark, House Tully",4,
3,10,Stark soldier,Frey soldier,Sword,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,10,Stark soldier,Frey soldier,Hanging,Other,Killed during the Red Wedding,The Twins,House Stark,1,
3,10,Stark soldier,Frey soldier,Sword,Blade,Killed during the Red Wedding,The Twins,House Stark,1,
3,10,Frey soldier,Arya Stark,Knife,Blade,Killed in revenge for the Red Wedding,Riverlands,House Frey,1,
3,10,Frey soldier,Sandor “the Hound” Clegane,Sword,Blade,Attacked after Arya Stark killed a Frey in revenge for the Red Wedding,Riverlands,House Frey,1,
3,10,Frey soldier,Sandor “the Hound” Clegane,Sword,Blade,Attacked after Arya Stark killed a Frey in revenge for the Red Wedding,Riverlands,House Frey,1,
3,10,Frey soldier,Sandor “the Hound” Clegane,Sword,Blade,Attacked after Arya Stark killed a Frey in revenge for the Red Wedding,Riverlands,House Frey,1,
4,1,Baratheon of King’s Landing soldier,Sandor “the Hound” Clegane,Sword,Blade,Killed in a tavern fight,Riverlands,House Baratheon of King’s Landing,1,
4,1,Lowell (King’s Soldier),Sandor “the Hound” Clegane,Knife,Blade,Killed in a tavern fight,Riverlands,House Baratheon of King’s Landing,1,
4,1,Baratheon of King’s Landing soldier,Arya Stark,Sword,Blade,Killed in a tavern fight,Riverlands,House Baratheon of King’s Landing,1,
4,1,Baratheon of King’s Landing soldier,Sandor “the Hound” Clegane,Sword,Blade,Killed in a tavern fight,Riverlands,House Baratheon of King’s Landing,1,
4,1,Polliver,Arya Stark,Sword (Needle),Blade,Revenge for killing Lommy,Riverlands,House Baratheon of King’s Landing,3,
4,2,Tansy,Ramsay Bolton,Dogs,Animal,For Ramsay’s sadistic pleasure,Dreadfort,Smallfolk,2,
4,2,Axell Florent,Melisandre “the Red Woman” of Asshai,Fire,Fire/Burning,Refused to renounce the Seven as his faith and convert to the Lord of Light,Dragonstone,"House Florent, House Baratheon of Dragonstone",2,
4,2,Dragonstone citizen,Melisandre “the Red Woman” of Asshai,Fire,Fire/Burning,Burned as an offering to the Lord of Light,Dragonstone,House Baratheon of Dragonstone,1,
4,2,Dragonstone citizen,Melisandre “the Red Woman” of Asshai,Fire,Fire/Burning,Burned as an offering to the Lord of Light,Dragonstone,House Baratheon of Dragonstone,1,
4,2,Deer,Summer,Direwolf teeth,Animal,For food,Beyond the Wall,None,1,
4,2,Joffrey Baratheon,Olenna Tyrell,Poison,Poison,Olenna didn’t want Margaery Tyrell to suffer through a sadistic marriage,King’s Landing,"House Baratheon of King’s Landing, House Lannister",4,
4,3,Dontos Hollard,Baelish soldier,Arrow,Arrow,To prevent Dontos from talking about Sansa Stark’s escape,King’s Landing,House Hollard,3,
4,3,Guymon,Ygritte,Arrow,Arrow,Killed in a wildling attack,The Gift,Smallfolk,2,
4,3,Olly’s mom,Styr,Axe,Axe,Killed in a wildling attack,The Gift,Smallfolk,2,
4,3,Peasant,Thenn raider,Unknown,Unknown,Killed in a wildling attack,The Gift,Smallfolk,1,
4,3,Peasant,Tormund,Sword,Blade,Killed in a wildling attack,The Gift,Smallfolk,1,
4,3,Peasant,Tormund,Sword,Blade,Killed in a wildling attack,The Gift,Smallfolk,1,
4,3,Peasant,Tormund,Sword,Blade,Killed in a wildling attack,The Gift,Smallfolk,1,
4,3,Peasant,Tormund,Sword,Blade,Killed in a wildling attack,The Gift,Smallfolk,1,
4,3,Peasant,Ygritte,Sword,Blade,Killed in a wildling attack,The Gift,Smallfolk,1,
4,3,Champion of Meereen’s Horse,Daario Naharis,Knife,Blade,Killed in a fight between the Champion of Meereen and Daario,Meereen,None,1,
4,3,Champion of Meereen,Daario Naharis,Arakh,Blade,Killed representing Meereen as its champion,Meereen,Great Masters,2,
4,4,Meereen slave master,Meereen slaves,Unknown,Unknown,Killed in the sacking of Meereen,Meereen,Great Masters,1,
4,5,Night’s Watch mutineer,Eddison Tollett,Sword,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch mutineer,Locke,Sword,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch mutineer,Locke,Sword,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch brother,Night’s Watch mutineer,Axe,Axe,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch brother,Night’s Watch mutineer,Sword,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch mutineer,Jon Snow,Sword (Longclaw),Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch brother,Night’s Watch mutineer,Sword,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch mutineer,Jon Snow,Sword (Longclaw),Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch mutineer,Eddison Tollett,Sword,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch mutineer,Jon Snow,Sword (Longclaw),Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Locke,Hodor/Bran Stark,Hands,Hands,Killed in battle of Craster’s Keep,Beyond the Wall,House Bolton,3,
4,5,Night’s Watch mutineer,Jon Snow,Sword (Longclaw),Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Night’s Watch brother,Karl Tanner,Knife,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Karl Tanner,Jon Snow,Sword (Longclaw),Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,3,
4,5,Night’s Watch mutineer,Grenn,Sword,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,1,
4,5,Rast,Ghost,Direwolf teeth,Animal,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,3,
4,6,Bolton soldier,Yara Greyjoy,Axe,Axe,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,1,
4,6,Bolton soldier,Greyjoy soldier,Knife,Blade,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,1,
4,6,Bolton soldier,Greyjoy soldier,Sword,Blade,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,1,
4,6,Greyjoy soldier,Ramsay Bolton,Knife,Blade,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Greyjoy,1,
4,6,Bolton soldier,Yara Greyjoy,Axe,Axe,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,1,
4,6,Bolton soldier,Yara Greyjoy,Axe,Axe,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,1,
4,6,Goat,Drogon,Dragonfire,Animal,Food,Meereen,None,1,
4,7,Prisoner,Gregor “the Mountain” Clegane,Sword,Blade,Prisoner execution,King’s Landing,None,1,
4,7,Prisoner,Gregor “the Mountain” Clegane,Sword,Blade,Prisoner execution,King’s Landing,None,1,
4,7,Prisoner,Gregor “the Mountain” Clegane,Sword,Blade,Prisoner execution,King’s Landing,None,1,
4,7,Peasant,Sandor “the Hound” Clegane,Knife,Blade,To end his suffering from his fatal wounds,Riverlands,Smallfolk,1,
4,7,Biter,Sandor “the Hound” Clegane,Hands,Hands,Attacked the Hound,Riverlands,None,1,
4,7,Rorge,Arya Stark,Sword (Needle),Blade,Tried to collect the bounty on Sandor “the Hound” Clegane’s head, threatened Arya Stark in the past,Riverlands,None,2
4,7,Lysa Arryn,Petyr Baelish,Moon Door,Falling,Tried to kill Sansa Stark out of jealousy,The Eyrie,"House Arryn, House Baelish",3,
4,8,Peasant,Thenn raider,Knife,Blade,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,1,
4,8,Peasant,Tormund,Sword,Blade,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,1,
